Date;Open;High;Low;Close*;Adj Close**;Volume
Aug 10, 2010;1,122.92;1,127.16;1,069.49;1,079.38;1,079.38;19,483,610,000
Aug 03, 2010;1,125.34;1,129.24;1,107.17;1,127.79;1,127.79;19,652,480,000
Jul 27, 2010;1,117.36;1,127.30;1,088.01;1,125.86;1,125.86;21,491,130,000
Jul 20, 2010;1,064.53;1,115.01;1,056.88;1,115.01;1,115.01;22,821,580,000
Jul 13, 2010;1,080.65;1,099.46;1,061.11;1,071.25;1,071.25;23,100,830,000
Jul 06, 2010;1,028.09;1,080.78;1,018.35;1,078.75;1,078.75;21,104,480,000
Jun 29, 2010;1,071.10;1,071.10;1,010.91;1,022.58;1,022.58;21,608,050,000
Jun 22, 2010;1,113.90;1,118.50;1,067.89;1,074.57;1,074.57;22,880,610,000
Jun 15, 2010;1,091.21;1,131.23;1,091.21;1,113.20;1,113.20;23,274,570,000
Jun 08, 2010;1,050.81;1,105.91;1,042.17;1,089.63;1,089.63;25,805,840,000
Jun 01, 2010;1,087.30;1,105.67;1,049.86;1,050.47;1,050.47;26,941,950,000
May 25, 2010;1,067.42;1,103.52;1,040.78;1,089.41;1,089.41;22,420,300,000
May 18, 2010;1,138.78;1,148.66;1,055.90;1,073.65;1,073.65;31,941,380,000
May 11, 2010;1,156.39;1,173.57;1,114.96;1,136.94;1,136.94;27,987,970,000
May 04, 2010;1,197.50;1,197.50;1,065.79;1,159.73;1,159.73;40,375,080,000
Apr 27, 2010;1,209.92;1,211.38;1,181.62;1,202.26;1,202.26;30,842,570,000
Apr 20, 2010;1,199.04;1,219.80;1,190.19;1,212.05;1,212.05;28,050,500,000
Apr 13, 2010;1,195.94;1,213.92;1,183.68;1,197.52;1,197.52;31,865,160,000
Apr 06, 2010;1,186.01;1,199.20;1,175.12;1,196.48;1,196.48;23,033,240,000
Mar 30, 2010;1,173.75;1,187.73;1,165.77;1,187.44;1,187.44;16,457,830,000
Mar 23, 2010;1,166.47;1,180.69;1,161.48;1,173.22;1,173.22;23,870,290,000
Mar 16, 2010;1,150.83;1,169.84;1,150.35;1,165.81;1,165.81;23,041,570,000
Mar 09, 2010;1,137.56;1,153.41;1,134.90;1,150.51;1,150.51;24,416,020,000
Mar 02, 2010;1,117.01;1,141.05;1,116.51;1,138.50;1,138.50;19,938,690,000
Feb 23, 2010;1,107.49;1,116.11;1,086.02;1,115.71;1,115.71;21,003,370,000
Feb 16, 2010;1,079.13;1,112.42;1,079.13;1,108.01;1,108.01;19,977,340,000
Feb 09, 2010;1,060.06;1,080.04;1,059.34;1,075.51;1,075.51;17,927,260,000
Feb 02, 2010;1,090.05;1,104.73;1,044.50;1,056.74;1,056.74;25,423,400,000
Jan 26, 2010;1,095.80;1,103.69;1,071.59;1,089.19;1,089.19;24,993,890,000
Jan 19, 2010;1,136.03;1,150.45;1,090.18;1,096.78;1,096.78;27,099,720,000
Jan 12, 2010;1,143.81;1,150.41;1,131.39;1,136.03;1,136.03;17,560,450,000
Jan 05, 2010;1,132.66;1,149.74;1,129.66;1,146.98;1,146.98;21,379,730,000
Dec 29, 2009;1,128.55;1,133.87;1,114.81;1,132.99;1,132.99;10,836,710,000
Dec 22, 2009;1,114.51;1,130.38;1,114.51;1,127.78;1,127.78;10,792,110,000
Dec 15, 2009;1,114.11;1,117.68;1,093.88;1,114.05;1,114.05;27,793,220,000
Dec 08, 2009;1,103.04;1,114.76;1,085.89;1,114.11;1,114.11;21,199,510,000
Dec 01, 2009;1,098.89;1,119.13;1,096.52;1,103.25;1,103.25;22,885,180,000
Nov 24, 2009;1,105.83;1,111.18;1,083.74;1,095.63;1,095.63;12,995,600,000
Nov 17, 2009;1,109.22;1,112.38;1,086.81;1,106.24;1,106.24;19,874,590,000
Nov 10, 2009;1,091.86;1,113.69;1,084.90;1,109.30;1,109.30;21,200,180,000
Nov 03, 2009;1,040.92;1,093.19;1,033.94;1,093.08;1,093.08;24,708,520,000
Oct 27, 2009;1,067.54;1,072.48;1,029.38;1,042.88;1,042.88;30,247,830,000
Oct 20, 2009;1,098.64;1,101.36;1,065.23;1,066.95;1,066.95;27,336,470,000
Oct 13, 2009;1,074.96;1,100.17;1,066.71;1,097.91;1,097.91;24,610,660,000
Oct 06, 2009;1,042.02;1,079.46;1,042.02;1,076.19;1,076.19;21,730,670,000
Sep 29, 2009;1,063.69;1,069.62;1,019.95;1,040.46;1,040.46;26,636,760,000
Sep 22, 2009;1,066.35;1,080.15;1,041.17;1,062.98;1,062.98;24,518,180,000
Sep 15, 2009;1,049.03;1,074.77;1,043.42;1,064.66;1,064.66;29,870,510,000
Sep 08, 2009;1,018.67;1,049.74;1,018.67;1,049.34;1,049.34;25,531,300,000
Sep 01, 2009;1,019.52;1,028.45;991.97;1,016.40;1,016.40;21,426,740,000
Aug 25, 2009;1,026.63;1,039.47;1,014.62;1,020.62;1,020.62;27,425,020,000
Aug 18, 2009;980.62;1,035.82;980.62;1,025.57;1,025.57;25,537,130,000
Aug 11, 2009;1,005.77;1,013.14;978.51;979.73;979.73;25,551,310,000
Aug 04, 2009;1,001.41;1,018.00;992.49;1,007.10;1,007.10;31,942,370,000
Jul 28, 2009;981.48;1,003.61;968.65;1,002.63;1,002.63;27,446,810,000
Jul 21, 2009;951.97;982.49;943.22;982.18;982.18;24,794,640,000
Jul 14, 2009;900.77;951.62;896.50;951.13;951.13;24,281,030,000
Jul 07, 2009;898.60;901.05;869.32;901.05;901.05;23,153,770,000
Jun 30, 2009;927.15;931.92;886.36;898.72;898.72;17,190,550,000
Jun 23, 2009;893.46;927.99;888.86;927.23;927.23;24,907,400,000
Jun 16, 2009;925.60;928.00;893.04;893.04;893.04;25,776,190,000
Jun 09, 2009;940.35;956.23;919.65;923.72;923.72;24,546,210,000
Jun 02, 2009;942.87;951.69;923.85;939.14;939.14;26,425,340,000
May 26, 2009;887.00;947.77;881.46;942.87;942.87;29,525,690,000
May 19, 2009;909.67;924.60;879.61;887.00;887.00;25,996,490,000
May 12, 2009;910.52;915.57;878.94;909.71;909.71;31,240,310,000
May 05, 2009;906.10;930.17;897.34;909.24;909.24;38,871,880,000
Apr 28, 2009;854.48;907.85;847.12;907.24;907.24;31,643,170,000
Apr 21, 2009;831.25;871.80;826.83;857.51;857.51;34,055,350,000
Apr 14, 2009;856.88;875.63;832.39;832.39;832.39;34,735,580,000
Apr 07, 2009;834.12;864.31;814.53;858.73;858.73;25,129,640,000
Mar 31, 2009;790.88;845.61;783.32;835.48;835.48;31,731,690,000
Mar 24, 2009;820.60;832.98;779.81;787.53;787.53;32,960,990,000
Mar 17, 2009;753.88;823.37;749.93;822.92;822.92;39,648,610,000
Mar 10, 2009;679.28;774.53;679.28;753.89;753.89;37,903,400,000
Mar 03, 2009;704.44;724.12;666.79;676.53;676.53;37,373,250,000
Feb 24, 2009;744.69;780.12;699.70;700.82;700.82;39,112,870,000
Feb 17, 2009;818.61;818.61;742.37;743.33;743.33;32,115,360,000
Feb 10, 2009;866.87;868.05;808.06;826.84;826.84;24,469,740,000
Feb 03, 2009;825.69;875.01;819.91;869.89;869.89;30,989,260,000
Jan 27, 2009;837.30;877.86;812.87;825.44;825.44;27,643,350,000
Jan 20, 2009;849.64;852.53;804.30;836.57;836.57;30,558,990,000
Jan 13, 2009;869.79;877.02;817.04;850.12;850.12;25,568,730,000
Jan 06, 2009;931.17;943.85;864.32;870.26;870.26;24,530,660,000
Dec 30, 2008;870.58;936.63;870.58;927.45;927.45;17,262,920,000
Dec 23, 2008;874.31;880.44;857.07;869.42;869.42;10,802,000,000
Dec 16, 2008;871.53;918.85;857.09;871.63;871.63;29,167,320,000
Dec 09, 2008;906.48;916.26;851.35;868.57;868.57;28,091,060,000
Dec 02, 2008;817.94;918.57;817.94;909.70;909.70;30,971,340,000
Nov 25, 2008;853.40;896.25;815.69;816.21;816.21;21,538,830,000
Nov 18, 2008;852.34;865.90;741.02;851.81;851.81;39,697,150,000
Nov 11, 2008;917.15;917.15;818.69;850.75;850.75;29,420,160,000
Nov 04, 2008;971.31;1,007.51;899.73;919.21;919.21;26,563,800,000
Oct 28, 2008;848.92;984.38;845.27;966.30;966.30;31,237,210,000
Oct 21, 2008;980.40;985.44;846.75;848.92;848.92;30,567,810,000
Oct 14, 2008;1,009.97;1,044.31;865.83;985.40;985.40;34,446,240,000
Oct 07, 2008;1,057.60;1,072.91;839.80;1,003.35;1,003.35;41,324,140,000
Sep 30, 2008;1,113.78;1,168.03;1,007.97;1,056.89;1,056.89;31,677,590,000
Sep 23, 2008;1,207.61;1,221.15;1,106.42;1,106.42;1,106.42;28,572,400,000
Sep 16, 2008;1,188.31;1,265.12;1,133.50;1,207.09;1,207.09;43,729,690,000
Sep 09, 2008;1,267.98;1,268.66;1,192.70;1,192.70;1,192.70;35,346,090,000
Sep 02, 2008;1,287.83;1,303.04;1,217.23;1,267.79;1,267.79;27,421,460,000
Aug 26, 2008;1,267.03;1,300.68;1,263.21;1,282.83;1,282.83;14,229,580,000
Aug 19, 2008;1,276.65;1,293.09;1,261.16;1,266.84;1,266.84;19,909,050,000
Aug 12, 2008;1,304.79;1,304.79;1,274.51;1,278.60;1,278.60;21,434,000,000
Aug 05, 2008;1,254.87;1,313.15;1,254.67;1,305.32;1,305.32;21,446,230,000
Jul 29, 2008;1,236.38;1,284.93;1,236.38;1,249.01;1,249.01;25,638,770,000
Jul 22, 2008;1,257.08;1,291.17;1,234.37;1,234.37;1,234.37;27,969,560,000
Jul 15, 2008;1,226.83;1,267.74;1,200.44;1,260.00;1,260.00;31,751,400,000
Jul 08, 2008;1,251.84;1,277.36;1,225.01;1,228.30;1,228.30;29,232,600,000
Jul 01, 2008;1,276.69;1,292.17;1,240.68;1,252.31;1,252.31;19,635,390,000
Jun 24, 2008;1,317.23;1,335.63;1,272.00;1,280.00;1,280.00;26,002,560,000
Jun 17, 2008;1,360.71;1,366.59;1,314.46;1,318.00;1,318.00;22,698,470,000
Jun 10, 2008;1,358.98;1,366.84;1,331.29;1,360.14;1,360.14;21,936,650,000
Jun 03, 2008;1,386.42;1,404.05;1,350.62;1,361.76;1,361.76;22,262,040,000
May 27, 2008;1,375.97;1,406.32;1,373.07;1,385.67;1,385.67;18,970,490,000
May 20, 2008;1,424.49;1,424.49;1,373.72;1,375.93;1,375.93;15,844,650,000
May 13, 2008;1,404.40;1,440.24;1,396.26;1,426.63;1,426.63;19,361,000,000
May 06, 2008;1,405.60;1,421.57;1,384.11;1,403.58;1,403.58;18,716,760,000
Apr 29, 2008;1,395.61;1,422.72;1,383.07;1,407.49;1,407.49;20,136,110,000
Apr 22, 2008;1,386.43;1,402.90;1,369.84;1,396.37;1,396.37;19,885,320,000
Apr 15, 2008;1,331.72;1,395.90;1,324.35;1,388.17;1,388.17;19,198,430,000
Apr 08, 2008;1,370.16;1,370.16;1,326.16;1,328.32;1,328.32;18,134,130,000
Apr 01, 2008;1,326.41;1,386.74;1,326.41;1,372.54;1,372.54;20,436,540,000
Mar 25, 2008;1,349.07;1,357.47;1,312.81;1,322.70;1,322.70;20,114,690,000
Mar 18, 2008;1,277.16;1,359.68;1,277.16;1,349.88;1,349.88;21,338,400,000
Mar 11, 2008;1,274.40;1,333.26;1,256.98;1,276.60;1,276.60;25,433,510,000
Mar 04, 2008;1,329.58;1,344.19;1,272.66;1,273.37;1,273.37;22,185,000,000
Feb 26, 2008;1,371.76;1,388.34;1,320.04;1,331.34;1,331.34;20,483,640,000
Feb 19, 2008;1,355.86;1,374.36;1,327.04;1,371.80;1,371.80;18,619,740,000
Feb 12, 2008;1,340.55;1,369.23;1,338.13;1,349.99;1,349.99;15,129,120,000
Feb 05, 2008;1,380.28;1,380.28;1,316.75;1,339.13;1,339.13;20,274,650,000
Jan 29, 2008;1,355.94;1,396.02;1,334.08;1,380.82;1,380.82;22,092,560,000
Jan 22, 2008;1,312.94;1,368.56;1,270.05;1,353.96;1,353.96;24,504,850,000
Jan 15, 2008;1,411.88;1,411.88;1,312.51;1,325.19;1,325.19;21,350,230,000
Jan 08, 2008;1,415.71;1,430.28;1,378.70;1,416.25;1,416.25;23,404,840,000
Jan 01, 2008;1,467.97;1,471.77;1,403.45;1,416.18;1,416.18;15,269,410,000
Dec 25, 2007;1,495.12;1,498.85;1,465.13;1,468.36;1,468.36;9,237,660,000
Dec 18, 2007;1,445.92;1,497.63;1,435.65;1,496.45;1,496.45;16,427,890,000
Dec 11, 2007;1,516.68;1,523.57;1,445.43;1,445.90;1,445.90;19,167,550,000
Dec 04, 2007;1,471.34;1,518.27;1,460.66;1,515.96;1,515.96;16,665,320,000
Nov 27, 2007;1,409.59;1,488.94;1,407.43;1,472.42;1,472.42;20,098,920,000
Nov 20, 2007;1,434.51;1,452.64;1,406.10;1,407.22;1,407.22;14,270,570,000
Nov 13, 2007;1,441.35;1,492.14;1,430.42;1,433.27;1,433.27;20,402,310,000
Nov 06, 2007;1,505.33;1,520.77;1,438.53;1,439.18;1,439.18;22,451,610,000
Oct 30, 2007;1,539.42;1,552.76;1,489.95;1,502.17;1,502.17;19,512,380,000
Oct 23, 2007;1,509.30;1,544.67;1,489.56;1,540.98;1,540.98;18,232,980,000
Oct 16, 2007;1,547.81;1,550.66;1,490.40;1,506.33;1,506.33;17,708,640,000
Oct 09, 2007;1,553.18;1,576.09;1,540.81;1,548.71;1,548.71;15,816,040,000
Oct 02, 2007;1,546.96;1,561.91;1,536.34;1,552.58;1,552.58;13,817,340,000
Sep 25, 2007;1,516.34;1,549.02;1,507.13;1,547.04;1,547.04;15,504,680,000
Sep 18, 2007;1,476.63;1,538.74;1,476.63;1,517.73;1,517.73;17,324,160,000
Sep 11, 2007;1,451.69;1,489.58;1,451.69;1,476.65;1,476.65;14,018,260,000
Sep 04, 2007;1,473.96;1,496.40;1,439.29;1,451.70;1,451.70;14,244,590,000
Aug 28, 2007;1,466.72;1,481.47;1,432.01;1,473.99;1,473.99;11,216,730,000
Aug 21, 2007;1,445.55;1,479.40;1,439.76;1,466.79;1,466.79;14,353,240,000
Aug 14, 2007;1,452.87;1,456.74;1,370.60;1,445.55;1,445.55;21,506,240,000
Aug 07, 2007;1,467.62;1,503.89;1,429.74;1,452.92;1,452.92;25,340,610,000
Jul 31, 2007;1,473.90;1,488.30;1,427.39;1,467.67;1,467.67;23,489,460,000
Jul 24, 2007;1,541.57;1,541.57;1,454.32;1,473.91;1,473.91;21,785,010,000
Jul 17, 2007;1,549.52;1,555.32;1,529.20;1,541.57;1,541.57;16,716,290,000
Jul 10, 2007;1,531.85;1,555.90;1,506.10;1,549.52;1,549.52;15,322,030,000
Jul 03, 2007;1,519.12;1,534.26;1,517.72;1,531.85;1,531.85;9,340,590,000
Jun 26, 2007;1,497.68;1,519.45;1,484.18;1,519.43;1,519.43;15,617,790,000
Jun 19, 2007;1,531.02;1,537.32;1,492.68;1,497.74;1,497.74;16,893,170,000
Jun 12, 2007;1,509.12;1,538.71;1,492.65;1,531.05;1,531.05;14,834,030,000
Jun 05, 2007;1,539.12;1,539.12;1,487.41;1,509.12;1,509.12;14,960,850,000
May 29, 2007;1,515.55;1,540.56;1,510.06;1,539.18;1,539.18;14,553,480,000
May 22, 2007;1,525.10;1,532.43;1,505.18;1,515.73;1,515.73;11,626,540,000
May 15, 2007;1,503.11;1,529.87;1,500.43;1,525.10;1,525.10;15,279,420,000
May 08, 2007;1,509.36;1,513.80;1,491.42;1,503.15;1,503.15;14,259,420,000
May 01, 2007;1,482.37;1,511.00;1,476.70;1,509.48;1,509.48;14,905,140,000
Apr 24, 2007;1,480.93;1,498.02;1,473.74;1,482.37;1,482.37;15,410,370,000
Apr 17, 2007;1,468.47;1,487.32;1,464.47;1,480.93;1,480.93;14,710,470,000
Apr 10, 2007;1,444.58;1,468.62;1,433.91;1,468.33;1,468.33;13,791,030,000
Apr 03, 2007;1,424.27;1,448.10;1,424.27;1,444.61;1,444.61;10,244,720,000
Mar 27, 2007;1,437.49;1,437.49;1,408.90;1,424.55;1,424.55;14,308,030,000
Mar 20, 2007;1,402.04;1,438.89;1,400.70;1,437.50;1,437.50;14,484,360,000
Mar 13, 2007;1,406.23;1,406.23;1,363.98;1,402.06;1,402.06;16,236,640,000
Mar 06, 2007;1,374.06;1,410.15;1,374.06;1,406.60;1,406.60;14,801,410,000
Feb 27, 2007;1,449.25;1,449.25;1,373.97;1,374.12;1,374.12;18,658,170,000
Feb 20, 2007;1,455.53;1,461.57;1,445.48;1,449.37;1,449.37;12,297,730,000
Feb 13, 2007;1,433.22;1,457.97;1,433.22;1,455.54;1,455.54;10,241,810,000
Feb 06, 2007;1,446.98;1,452.99;1,431.44;1,433.37;1,433.37;13,391,200,000
Jan 30, 2007;1,420.61;1,449.38;1,420.61;1,446.99;1,446.99;13,606,710,000
Jan 23, 2007;1,422.95;1,440.69;1,416.96;1,420.62;1,420.62;14,109,680,000
Jan 16, 2007;1,430.73;1,435.27;1,420.40;1,422.95;1,422.95;13,429,830,000
Jan 09, 2007;1,412.84;1,431.23;1,405.32;1,430.73;1,430.73;11,347,390,000
Jan 02, 2007;1,418.03;1,429.42;1,403.97;1,412.84;1,412.84;12,116,360,000
Dec 26, 2006;1,410.75;1,427.72;1,410.45;1,418.30;1,418.30;6,164,450,000
Dec 19, 2006;1,422.42;1,429.05;1,410.28;1,410.76;1,410.76;9,074,690,000
Dec 12, 2006;1,413.00;1,431.81;1,404.75;1,422.48;1,422.48;13,817,850,000
Dec 05, 2006;1,409.10;1,418.27;1,403.67;1,413.04;1,413.04;12,954,490,000
Nov 28, 2006;1,381.61;1,411.23;1,377.83;1,409.12;1,409.12;15,004,250,000
Nov 21, 2006;1,400.43;1,407.89;1,381.44;1,381.96;1,381.96;8,379,410,000
Nov 14, 2006;1,384.36;1,404.37;1,379.07;1,400.50;1,400.50;13,967,150,000
Nov 07, 2006;1,379.75;1,388.92;1,375.60;1,384.42;1,384.42;13,139,800,000
Oct 31, 2006;1,377.93;1,381.95;1,360.98;1,379.78;1,379.78;13,223,650,000
Oct 24, 2006;1,377.02;1,389.45;1,372.42;1,377.93;1,377.93;13,852,670,000
Oct 17, 2006;1,369.05;1,377.40;1,356.87;1,377.02;1,377.02;12,805,130,000
Oct 10, 2006;1,350.62;1,370.20;1,343.57;1,369.06;1,369.06;12,200,330,000
Oct 03, 2006;1,331.32;1,353.79;1,327.10;1,350.66;1,350.66;12,977,980,000
Sep 26, 2006;1,326.35;1,340.28;1,325.30;1,331.32;1,331.32;12,248,270,000
Sep 19, 2006;1,321.17;1,329.35;1,310.94;1,326.37;1,326.37;12,434,480,000
Sep 12, 2006;1,299.53;1,324.87;1,299.53;1,321.18;1,321.18;13,263,130,000
Sep 05, 2006;1,310.94;1,314.67;1,290.93;1,299.54;1,299.54;11,409,520,000
Aug 29, 2006;1,301.57;1,312.03;1,295.29;1,311.01;1,311.01;7,929,470,000
Aug 22, 2006;1,297.52;1,305.02;1,289.82;1,301.78;1,301.78;9,235,230,000
Aug 15, 2006;1,268.19;1,302.30;1,268.19;1,297.52;1,297.52;11,140,160,000
Aug 08, 2006;1,275.67;1,283.74;1,261.30;1,268.21;1,268.21;11,537,770,000
Aug 01, 2006;1,278.53;1,292.92;1,265.71;1,275.77;1,275.77;12,443,510,000
Jul 25, 2006;1,260.91;1,280.42;1,257.19;1,276.66;1,276.66;12,950,070,000
Jul 18, 2006;1,234.48;1,262.56;1,224.54;1,260.91;1,260.91;12,546,120,000
Jul 11, 2006;1,267.26;1,273.64;1,228.45;1,234.49;1,234.49;11,720,590,000
Jul 04, 2006;1,280.05;1,280.05;1,263.13;1,267.34;1,267.34;8,016,970,000
Jun 27, 2006;1,250.55;1,280.38;1,237.59;1,280.19;1,280.19;11,073,900,000
Jun 20, 2006;1,240.12;1,257.96;1,238.87;1,250.56;1,250.56;10,638,210,000
Jun 13, 2006;1,236.08;1,258.64;1,219.29;1,240.13;1,240.13;13,959,830,000
Jun 06, 2006;1,265.23;1,272.47;1,235.18;1,237.44;1,237.44;13,346,620,000
May 30, 2006;1,280.04;1,290.68;1,259.38;1,265.29;1,265.29;11,837,520,000
May 23, 2006;1,262.06;1,280.54;1,245.34;1,280.16;1,280.16;9,791,030,000
May 16, 2006;1,294.50;1,297.88;1,252.98;1,262.07;1,262.07;13,509,210,000
May 09, 2006;1,324.66;1,326.60;1,284.51;1,294.50;1,294.50;12,030,990,000
May 02, 2006;1,305.19;1,326.70;1,303.92;1,324.66;1,324.66;11,676,210,000
Apr 25, 2006;1,308.11;1,317.21;1,295.57;1,305.19;1,305.19;12,498,040,000
Apr 18, 2006;1,285.33;1,318.16;1,285.33;1,308.11;1,308.11;12,065,630,000
Apr 11, 2006;1,296.60;1,300.71;1,280.74;1,285.33;1,285.33;7,857,570,000
Apr 04, 2006;1,297.81;1,314.07;1,293.17;1,296.62;1,296.62;10,830,150,000
