Date;Open;High;Low;Close*;Adj Close**;Volume
Jun 14, 2011;2,662.73;2,685.65;2,599.86;2,629.66;2,629.66;9,661,520,000
Jun 07, 2011;2,712.79;2,723.32;2,629.61;2,639.69;2,639.69;9,460,630,000
May 31, 2011;2,824.25;2,835.34;2,702.20;2,702.56;2,702.56;10,438,520,000
May 24, 2011;2,766.70;2,801.15;2,739.85;2,796.86;2,796.86;7,315,600,000
May 17, 2011;2,769.17;2,828.41;2,750.64;2,758.90;2,758.90;9,424,800,000
May 10, 2011;2,851.91;2,874.61;2,779.54;2,782.31;2,782.31;10,469,490,000
May 03, 2011;2,859.30;2,861.95;2,804.82;2,843.25;2,843.25;10,344,500,000
Apr 26, 2011;2,832.48;2,887.75;2,829.00;2,864.08;2,864.08;10,631,030,000
Apr 19, 2011;2,741.35;2,826.26;2,727.12;2,825.88;2,825.88;7,345,510,000
Apr 12, 2011;2,755.89;2,772.05;2,706.50;2,735.38;2,735.38;8,852,480,000
Apr 05, 2011;2,787.78;2,815.55;2,760.84;2,771.51;2,771.51;9,462,170,000
Mar 29, 2011;2,727.83;2,802.63;2,720.19;2,789.19;2,789.19;9,142,030,000
Mar 22, 2011;2,692.13;2,762.55;2,660.17;2,730.68;2,730.68;8,908,390,000
Mar 15, 2011;2,619.40;2,699.70;2,603.50;2,692.09;2,692.09;10,688,150,000
Mar 08, 2011;2,745.23;2,775.41;2,682.09;2,700.97;2,700.97;9,829,450,000
Mar 01, 2011;2,791.08;2,802.32;2,724.51;2,745.63;2,745.63;10,278,010,000
Feb 22, 2011;2,795.44;2,808.18;2,705.54;2,782.27;2,782.27;10,683,860,000
Feb 15, 2011;2,809.02;2,840.51;2,798.83;2,833.95;2,833.95;8,331,980,000
Feb 08, 2011;2,782.41;2,819.87;2,762.34;2,817.18;2,817.18;10,262,850,000
Feb 01, 2011;2,717.61;2,796.50;2,716.64;2,783.99;2,783.99;9,946,650,000
Jan 25, 2011;2,704.25;2,763.64;2,676.87;2,700.08;2,700.08;10,311,530,000
Jan 18, 2011;2,744.80;2,766.17;2,686.59;2,717.55;2,717.55;10,262,630,000
Jan 11, 2011;2,719.60;2,755.30;2,706.58;2,755.30;2,755.30;7,711,170,000
Jan 04, 2011;2,699.86;2,715.96;2,663.64;2,707.80;2,707.80;10,016,770,000
Dec 28, 2010;2,671.85;2,704.86;2,649.04;2,691.52;2,691.52;6,272,960,000
Dec 21, 2010;2,658.94;2,675.26;2,645.38;2,667.27;2,667.27;5,628,980,000
Dec 14, 2010;2,631.34;2,658.80;2,613.15;2,649.56;2,649.56;9,582,320,000
Dec 07, 2010;2,623.15;2,645.79;2,592.89;2,624.91;2,624.91;9,166,790,000
Nov 30, 2010;2,497.12;2,599.19;2,488.61;2,594.92;2,594.92;9,892,980,000
Nov 23, 2010;2,504.21;2,545.41;2,483.16;2,525.22;2,525.22;5,834,140,000
Nov 16, 2010;2,494.21;2,532.02;2,459.79;2,532.02;2,532.02;9,787,250,000
Nov 09, 2010;2,587.08;2,592.94;2,506.40;2,513.82;2,513.82;10,760,280,000
Nov 02, 2010;2,525.94;2,583.30;2,511.31;2,580.05;2,580.05;10,289,620,000
Oct 26, 2010;2,476.51;2,532.37;2,470.12;2,504.84;2,504.84;9,899,420,000
Oct 19, 2010;2,442.21;2,507.03;2,422.14;2,490.85;2,490.85;9,788,590,000
Oct 12, 2010;2,397.70;2,480.95;2,379.39;2,480.66;2,480.66;10,227,430,000
Oct 05, 2010;2,368.52;2,413.03;2,366.06;2,402.33;2,402.33;9,694,480,000
Sep 28, 2010;2,373.13;2,400.06;2,332.46;2,344.52;2,344.52;10,456,590,000
Sep 21, 2010;2,355.27;2,386.01;2,316.11;2,369.77;2,369.77;10,084,920,000
Sep 14, 2010;2,281.31;2,358.90;2,274.57;2,355.83;2,355.83;10,377,440,000
Sep 07, 2010;2,227.26;2,289.49;2,206.62;2,285.71;2,285.71;9,040,200,000
Aug 31, 2010;2,109.76;2,235.57;2,101.52;2,233.75;2,233.75;7,546,460,000
Aug 24, 2010;2,131.00;2,154.99;2,099.29;2,119.97;2,119.97;9,685,390,000
Aug 17, 2010;2,197.09;2,228.90;2,159.44;2,159.63;2,159.63;9,050,630,000
Aug 10, 2010;2,280.06;2,290.51;2,155.66;2,181.87;2,181.87;9,736,390,000
Aug 03, 2010;2,291.75;2,309.43;2,253.92;2,305.69;2,305.69;9,284,520,000
Jul 27, 2010;2,306.62;2,307.60;2,218.61;2,295.36;2,295.36;10,330,310,000
Jul 20, 2010;2,165.35;2,296.43;2,159.95;2,296.43;2,296.43;10,943,400,000
Jul 13, 2010;2,221.25;2,260.33;2,171.20;2,198.23;2,198.23;10,433,330,000
Jul 06, 2010;2,122.28;2,213.39;2,077.77;2,198.36;2,198.36;9,767,140,000
Jun 29, 2010;2,183.92;2,185.30;2,061.14;2,091.79;2,091.79;9,438,040,000
Jun 22, 2010;2,296.83;2,313.72;2,205.92;2,220.65;2,220.65;11,345,350,000
Jun 15, 2010;2,256.48;2,341.11;2,256.44;2,289.09;2,289.09;9,995,070,000
Jun 08, 2010;2,176.07;2,278.96;2,139.46;2,243.96;2,243.96;11,038,510,000
Jun 01, 2010;2,244.79;2,307.47;2,172.25;2,173.90;2,173.90;11,206,150,000
May 25, 2010;2,157.45;2,278.37;2,140.53;2,257.04;2,257.04;10,597,490,000
May 18, 2010;2,372.84;2,374.91;2,165.79;2,213.55;2,213.55;14,096,580,000
May 11, 2010;2,347.70;2,434.29;2,304.28;2,354.23;2,354.23;12,363,490,000
May 04, 2010;2,465.55;2,465.55;2,185.75;2,374.67;2,374.67;17,747,190,000
Apr 27, 2010;2,512.58;2,525.70;2,456.63;2,498.74;2,498.74;13,929,140,000
Apr 20, 2010;2,492.72;2,535.28;2,468.26;2,522.95;2,522.95;12,681,890,000
Apr 13, 2010;2,454.95;2,517.82;2,445.26;2,480.11;2,480.11;13,833,950,000
Apr 06, 2010;2,420.33;2,463.17;2,413.74;2,457.87;2,457.87;12,011,320,000
Mar 30, 2010;2,406.69;2,429.61;2,383.77;2,429.53;2,429.53;8,986,570,000
Mar 23, 2010;2,397.90;2,432.25;2,384.69;2,404.36;2,404.36;11,941,980,000
Mar 16, 2010;2,367.32;2,401.21;2,358.00;2,395.40;2,395.40;12,160,240,000
Mar 09, 2010;2,325.78;2,376.28;2,325.74;2,362.21;2,362.21;11,486,840,000
Mar 02, 2010;2,279.07;2,335.43;2,273.63;2,332.21;2,332.21;12,345,590,000
Feb 23, 2010;2,238.01;2,274.02;2,198.73;2,273.57;2,273.57;11,555,620,000
Feb 16, 2010;2,200.38;2,251.68;2,189.18;2,242.03;2,242.03;10,396,150,000
Feb 09, 2010;2,153.10;2,184.57;2,131.08;2,183.53;2,183.53;8,733,800,000
Feb 02, 2010;2,171.66;2,194.53;2,100.17;2,126.05;2,126.05;12,420,590,000
Jan 26, 2010;2,203.44;2,227.89;2,140.34;2,171.20;2,171.20;13,008,500,000
Jan 19, 2010;2,291.02;2,320.40;2,200.37;2,210.80;2,210.80;12,226,950,000
Jan 12, 2010;2,297.28;2,322.56;2,272.70;2,287.99;2,287.99;9,578,610,000
Jan 05, 2010;2,307.27;2,326.28;2,285.22;2,312.41;2,312.41;11,114,530,000
Dec 29, 2009;2,293.94;2,311.15;2,269.11;2,308.42;2,308.42;5,659,580,000
Dec 22, 2009;2,242.61;2,295.80;2,241.33;2,291.08;2,291.08;5,171,880,000
Dec 15, 2009;2,203.54;2,242.22;2,178.05;2,237.66;2,237.66;10,531,480,000
Dec 08, 2009;2,174.72;2,212.56;2,155.96;2,212.10;2,212.10;9,430,700,000
Dec 01, 2009;2,162.23;2,214.39;2,162.23;2,189.61;2,189.61;10,406,810,000
Nov 24, 2009;2,174.69;2,178.62;2,113.99;2,144.60;2,144.60;6,215,140,000
Nov 17, 2009;2,190.12;2,203.78;2,137.06;2,176.01;2,176.01;9,889,090,000
Nov 10, 2009;2,147.24;2,205.32;2,141.27;2,197.85;2,197.85;10,042,640,000
Nov 03, 2009;2,034.09;2,154.06;2,031.25;2,154.06;2,154.06;10,322,110,000
Oct 27, 2009;2,144.15;2,148.88;2,024.27;2,049.20;2,049.20;12,474,160,000
Oct 20, 2009;2,180.43;2,190.64;2,130.70;2,141.85;2,141.85;11,699,620,000
Oct 13, 2009;2,138.70;2,180.11;2,128.44;2,176.32;2,176.32;10,689,210,000
Oct 06, 2009;2,080.40;2,155.92;2,079.49;2,139.14;2,139.14;10,722,440,000
Sep 29, 2009;2,131.67;2,141.40;2,040.73;2,068.15;2,068.15;12,016,160,000
Sep 22, 2009;2,150.02;2,167.70;2,085.35;2,130.74;2,130.74;12,034,970,000
Sep 15, 2009;2,090.33;2,142.41;2,086.16;2,138.04;2,138.04;13,127,720,000
Sep 08, 2009;2,034.74;2,091.78;2,023.03;2,091.78;2,091.78;11,458,090,000
Sep 01, 2009;2,001.30;2,034.78;1,958.04;2,018.78;2,018.78;8,328,500,000
Aug 25, 2009;2,025.59;2,059.48;1,993.03;2,009.06;2,009.06;10,711,470,000
Aug 18, 2009;1,940.55;2,036.03;1,931.91;2,017.98;2,017.98;9,991,150,000
Aug 11, 2009;1,985.06;2,015.26;1,929.64;1,930.84;1,930.84;9,987,690,000
Aug 04, 2009;1,996.38;2,015.59;1,967.68;1,992.24;1,992.24;11,165,640,000
Jul 28, 2009;1,957.26;2,009.81;1,947.89;2,008.61;2,008.61;11,151,270,000
Jul 21, 2009;1,917.39;1,979.34;1,892.17;1,967.89;1,967.89;11,907,610,000
Jul 14, 2009;1,790.70;1,909.89;1,782.85;1,909.29;1,909.29;10,396,090,000
Jul 07, 2009;1,787.44;1,793.21;1,727.05;1,793.21;1,793.21;9,920,460,000
Jun 30, 2009;1,845.47;1,861.62;1,770.11;1,787.40;1,787.40;7,909,630,000
Jun 23, 2009;1,771.42;1,854.09;1,753.78;1,844.06;1,844.06;12,502,420,000
Jun 16, 2009;1,825.20;1,837.58;1,765.85;1,766.19;1,766.19;12,002,100,000
Jun 09, 2009;1,850.48;1,879.92;1,803.07;1,816.38;1,816.38;11,120,360,000
Jun 02, 2009;1,821.22;1,865.95;1,806.51;1,842.40;1,842.40;11,611,050,000
May 26, 2009;1,677.72;1,833.18;1,677.54;1,828.68;1,828.68;11,468,490,000
May 19, 2009;1,727.00;1,767.47;1,677.77;1,692.01;1,692.01;8,164,300,000
May 12, 2009;1,742.86;1,743.52;1,664.19;1,732.36;1,732.36;11,074,930,000
May 05, 2009;1,757.26;1,773.13;1,702.54;1,731.24;1,731.24;14,553,920,000
Apr 28, 2009;1,668.26;1,763.56;1,661.40;1,763.56;1,763.56;12,028,160,000
Apr 21, 2009;1,599.03;1,702.87;1,598.93;1,679.41;1,679.41;12,294,820,000
Apr 14, 2009;1,637.50;1,682.24;1,599.11;1,608.21;1,608.21;12,167,160,000
Apr 07, 2009;1,585.58;1,660.83;1,559.46;1,653.31;1,653.31;7,682,580,000
Mar 31, 2009;1,518.70;1,623.34;1,498.54;1,606.71;1,606.71;11,359,060,000
Mar 24, 2009;1,535.68;1,587.00;1,484.98;1,501.80;1,501.80;11,067,630,000
Mar 17, 2009;1,409.67;1,555.77;1,405.32;1,555.77;1,555.77;11,728,750,000
Mar 10, 2009;1,288.95;1,445.27;1,288.95;1,404.02;1,404.02;11,043,180,000
Mar 03, 2009;1,341.42;1,370.29;1,265.52;1,268.64;1,268.64;11,450,850,000
Feb 24, 2009;1,399.37;1,453.66;1,322.13;1,322.85;1,322.85;11,413,420,000
Feb 17, 2009;1,489.12;1,492.82;1,386.68;1,387.72;1,387.72;10,859,860,000
Feb 10, 2009;1,578.02;1,598.50;1,495.34;1,534.36;1,534.36;9,098,260,000
Feb 03, 2009;1,499.59;1,598.23;1,479.42;1,591.56;1,591.56;11,055,110,000
Jan 27, 2009;1,494.12;1,568.33;1,460.51;1,494.43;1,494.43;9,880,130,000
Jan 20, 2009;1,520.76;1,521.85;1,434.08;1,489.46;1,489.46;10,422,120,000
Jan 13, 2009;1,537.42;1,557.95;1,456.72;1,529.33;1,529.33;8,628,490,000
Jan 06, 2009;1,642.37;1,665.63;1,528.00;1,538.79;1,538.79;9,796,950,000
Dec 30, 2008;1,521.18;1,640.46;1,517.26;1,628.03;1,628.03;6,150,390,000
Dec 23, 2008;1,539.37;1,548.44;1,493.45;1,510.32;1,510.32;3,601,040,000
Dec 16, 2008;1,526.06;1,598.33;1,503.66;1,532.35;1,532.35;10,665,410,000
Dec 09, 2008;1,546.54;1,602.92;1,478.03;1,508.34;1,508.34;9,768,050,000
Dec 02, 2008;1,423.85;1,583.81;1,399.88;1,571.74;1,571.74;10,785,520,000
Nov 25, 2008;1,472.02;1,535.57;1,398.07;1,398.07;1,398.07;7,129,580,000
Nov 18, 2008;1,488.93;1,498.42;1,295.48;1,472.02;1,472.02;13,494,660,000
Nov 11, 2008;1,598.59;1,612.42;1,428.54;1,482.05;1,482.05;11,114,790,000
Nov 04, 2008;1,761.09;1,785.84;1,603.33;1,616.74;1,616.74;10,327,770,000
Oct 28, 2008;1,552.24;1,742.54;1,504.13;1,726.33;1,726.33;12,238,680,000
Oct 21, 2008;1,741.84;1,768.54;1,493.79;1,505.90;1,505.90;12,681,690,000
Oct 14, 2008;1,894.87;1,896.95;1,565.72;1,770.03;1,770.03;13,516,850,000
Oct 07, 2008;1,867.97;1,886.35;1,542.45;1,844.25;1,844.25;15,793,970,000
Sep 30, 2008;2,033.69;2,094.31;1,777.02;1,862.96;1,862.96;12,453,050,000
Sep 23, 2008;2,190.71;2,210.74;1,983.73;1,983.73;1,983.73;10,395,980,000
Sep 16, 2008;2,149.65;2,318.43;2,070.22;2,178.98;2,178.98;15,936,320,000
Sep 09, 2008;2,269.93;2,285.54;2,179.91;2,179.91;2,179.91;11,782,030,000
Sep 02, 2008;2,402.11;2,413.11;2,216.99;2,269.76;2,269.76;11,232,370,000
Aug 26, 2008;2,364.31;2,412.84;2,345.79;2,367.52;2,367.52;5,939,390,000
Aug 19, 2008;2,404.95;2,417.63;2,360.39;2,365.59;2,365.59;8,758,010,000
Aug 12, 2008;2,434.26;2,473.20;2,404.03;2,416.98;2,416.98;9,258,720,000
Aug 05, 2008;2,308.14;2,461.65;2,303.63;2,439.95;2,439.95;11,204,430,000
Jul 29, 2008;2,274.61;2,353.39;2,274.37;2,285.56;2,285.56;11,193,880,000
Jul 22, 2008;2,256.32;2,350.09;2,252.84;2,264.22;2,264.22;11,716,770,000
Jul 15, 2008;2,197.18;2,320.77;2,167.29;2,279.53;2,279.53;11,879,310,000
Jul 08, 2008;2,244.90;2,296.03;2,203.25;2,212.87;2,212.87;11,386,990,000
Jul 01, 2008;2,274.24;2,317.20;2,214.16;2,243.32;2,243.32;8,817,850,000
Jun 24, 2008;2,375.80;2,421.25;2,290.59;2,292.98;2,292.98;12,150,670,000
Jun 17, 2008;2,481.20;2,483.19;2,384.56;2,385.74;2,385.74;10,609,840,000
Jun 10, 2008;2,436.75;2,479.95;2,388.49;2,474.78;2,474.78;10,401,650,000
Jun 03, 2008;2,500.50;2,549.94;2,429.30;2,459.46;2,459.46;10,833,180,000
May 27, 2008;2,450.52;2,530.16;2,448.58;2,491.53;2,491.53;9,617,670,000
May 20, 2008;2,505.86;2,508.90;2,430.36;2,444.67;2,444.67;7,823,610,000
May 13, 2008;2,491.02;2,551.47;2,472.58;2,516.09;2,516.09;10,756,520,000
May 06, 2008;2,455.11;2,496.65;2,429.03;2,488.49;2,488.49;9,848,680,000
Apr 29, 2008;2,420.00;2,499.14;2,406.37;2,464.12;2,464.12;10,605,810,000
Apr 22, 2008;2,397.12;2,447.28;2,361.67;2,424.40;2,424.40;10,141,360,000
Apr 15, 2008;2,287.43;2,412.78;2,266.29;2,408.04;2,408.04;9,585,020,000
Apr 08, 2008;2,353.58;2,363.91;2,274.91;2,275.82;2,275.82;9,245,590,000
Apr 01, 2008;2,306.51;2,391.93;2,305.40;2,364.83;2,364.83;9,857,860,000
Mar 25, 2008;2,329.16;2,346.78;2,256.87;2,279.10;2,279.10;9,627,170,000
Mar 18, 2008;2,215.61;2,336.70;2,206.81;2,326.75;2,326.75;9,754,130,000
Mar 11, 2008;2,209.65;2,282.61;2,155.42;2,177.01;2,177.01;11,907,920,000
Mar 04, 2008;2,244.21;2,290.01;2,168.67;2,169.34;2,169.34;11,532,150,000
Feb 26, 2008;2,314.42;2,363.52;2,240.30;2,258.60;2,258.60;11,062,660,000
Feb 19, 2008;2,348.98;2,353.79;2,265.36;2,327.48;2,327.48;11,001,740,000
Feb 12, 2008;2,333.31;2,376.22;2,305.81;2,321.80;2,321.80;8,625,320,000
Feb 05, 2008;2,344.81;2,359.43;2,252.65;2,320.06;2,320.06;12,111,800,000
Jan 29, 2008;2,360.43;2,419.23;2,313.52;2,382.85;2,382.85;12,703,430,000
Jan 22, 2008;2,221.20;2,408.22;2,202.54;2,349.91;2,349.91;14,373,850,000
Jan 15, 2008;2,449.04;2,455.29;2,323.29;2,340.02;2,340.02;11,564,740,000
Jan 08, 2008;2,506.97;2,527.42;2,407.39;2,478.30;2,478.30;12,517,760,000
Jan 01, 2008;2,653.91;2,661.50;2,471.23;2,499.46;2,499.46;9,163,300,000
Dec 25, 2007;2,702.82;2,727.55;2,646.09;2,652.28;2,652.28;6,360,050,000
Dec 18, 2007;2,597.59;2,715.77;2,553.99;2,713.50;2,713.50;9,066,400,000
Dec 11, 2007;2,723.09;2,734.82;2,574.46;2,574.46;2,574.46;10,426,360,000
Dec 04, 2007;2,620.34;2,727.84;2,613.83;2,718.95;2,718.95;9,905,870,000
Nov 27, 2007;2,557.98;2,696.24;2,546.37;2,637.13;2,637.13;11,408,730,000
Nov 20, 2007;2,603.53;2,633.82;2,539.81;2,540.99;2,540.99;7,465,830,000
Nov 13, 2007;2,613.37;2,698.35;2,583.26;2,593.38;2,593.38;12,076,210,000
Nov 06, 2007;2,809.81;2,825.47;2,583.00;2,584.13;2,584.13;14,211,680,000
Oct 30, 2007;2,807.32;2,861.51;2,771.91;2,795.18;2,795.18;11,703,510,000
Oct 23, 2007;2,775.52;2,825.37;2,720.30;2,817.44;2,817.44;12,427,220,000
Oct 16, 2007;2,770.03;2,803.96;2,698.14;2,753.93;2,753.93;10,741,970,000
Oct 09, 2007;2,793.95;2,834.00;2,757.76;2,780.05;2,780.05;10,215,350,000
Oct 02, 2007;2,740.65;2,787.37;2,718.05;2,787.37;2,787.37;8,796,540,000
Sep 25, 2007;2,658.53;2,743.53;2,656.33;2,740.99;2,740.99;9,483,940,000
Sep 18, 2007;2,592.96;2,692.16;2,583.14;2,667.95;2,667.95;10,136,140,000
Sep 11, 2007;2,573.28;2,612.70;2,572.86;2,581.66;2,581.66;8,293,170,000
Sep 04, 2007;2,596.38;2,644.45;2,536.93;2,559.11;2,559.11;9,258,080,000
Aug 28, 2007;2,546.39;2,603.11;2,500.55;2,596.36;2,596.36;6,454,070,000
Aug 21, 2007;2,502.31;2,576.69;2,500.66;2,561.25;2,561.25;8,025,910,000
Aug 14, 2007;2,549.26;2,552.49;2,386.69;2,508.59;2,508.59;11,759,130,000
Aug 07, 2007;2,532.78;2,627.75;2,503.16;2,542.24;2,542.24;15,197,690,000
Jul 31, 2007;2,606.32;2,607.45;2,491.96;2,547.33;2,547.33;13,478,360,000
Jul 24, 2007;2,673.70;2,682.40;2,552.31;2,583.28;2,583.28;13,334,660,000
Jul 17, 2007;2,702.10;2,724.74;2,674.26;2,690.58;2,690.58;10,963,570,000
Jul 10, 2007;2,657.87;2,712.13;2,631.89;2,697.33;2,697.33;9,890,200,000
Jul 03, 2007;2,636.71;2,672.59;2,635.00;2,670.02;2,670.02;6,275,960,000
Jun 26, 2007;2,589.22;2,632.30;2,560.45;2,632.30;2,632.30;10,066,260,000
Jun 19, 2007;2,620.31;2,634.60;2,568.50;2,577.08;2,577.08;12,507,140,000
Jun 12, 2007;2,560.41;2,631.45;2,547.99;2,626.60;2,626.60;10,207,910,000
Jun 05, 2007;2,611.16;2,613.31;2,534.97;2,572.15;2,572.15;10,585,590,000
May 29, 2007;2,561.04;2,626.40;2,551.68;2,618.29;2,618.29;9,734,250,000
May 22, 2007;2,580.04;2,600.94;2,531.28;2,557.19;2,557.19;7,865,560,000
May 15, 2007;2,544.67;2,587.87;2,519.35;2,578.79;2,578.79;10,144,850,000
May 08, 2007;2,563.18;2,579.98;2,533.12;2,546.44;2,546.44;9,906,580,000
May 01, 2007;2,529.95;2,580.06;2,510.57;2,570.95;2,570.95;10,428,470,000
Apr 24, 2007;2,528.39;2,562.99;2,509.26;2,525.09;2,525.09;11,429,690,000
Apr 17, 2007;2,519.12;2,532.24;2,490.34;2,523.67;2,523.67;10,073,400,000
Apr 10, 2007;2,468.13;2,519.03;2,448.71;2,518.33;2,518.33;9,311,730,000
Apr 03, 2007;2,432.30;2,478.68;2,432.30;2,469.18;2,469.18;7,118,010,000
Mar 27, 2007;2,448.92;2,450.03;2,396.83;2,422.26;2,422.26;9,285,160,000
Mar 20, 2007;2,394.82;2,459.96;2,393.19;2,455.63;2,455.63;9,260,310,000
Mar 13, 2007;2,388.86;2,399.80;2,331.57;2,394.41;2,394.41;9,863,680,000
Mar 06, 2007;2,363.15;2,404.80;2,361.27;2,402.29;2,402.29;9,583,700,000
Feb 27, 2007;2,468.74;2,470.92;2,340.40;2,340.68;2,340.68;13,013,050,000
Feb 20, 2007;2,491.75;2,531.42;2,479.92;2,504.52;2,504.52;9,953,700,000
Feb 13, 2007;2,455.25;2,498.37;2,452.17;2,496.31;2,496.31;7,832,070,000
Feb 06, 2007;2,475.78;2,496.52;2,444.68;2,450.38;2,450.38;10,334,840,000
Jan 30, 2007;2,446.66;2,481.57;2,433.76;2,470.60;2,470.60;9,878,430,000
Jan 23, 2007;2,428.26;2,470.51;2,418.61;2,441.09;2,441.09;10,387,900,000
Jan 16, 2007;2,504.56;2,508.93;2,422.92;2,431.07;2,431.07;10,808,360,000
Jan 09, 2007;2,443.26;2,502.82;2,423.56;2,502.82;2,502.82;9,030,450,000
Jan 02, 2007;2,429.72;2,460.51;2,394.66;2,438.20;2,438.20;8,505,470,000
Dec 26, 2006;2,398.22;2,437.38;2,397.68;2,415.29;2,415.29;4,883,910,000
Dec 19, 2006;2,420.08;2,443.34;2,400.72;2,401.18;2,401.18;6,749,660,000
Dec 12, 2006;2,443.03;2,470.95;2,419.32;2,435.57;2,435.57;9,860,480,000
Dec 05, 2006;2,455.70;2,459.51;2,416.77;2,442.86;2,442.86;9,584,570,000
Nov 28, 2006;2,397.32;2,455.67;2,390.10;2,448.39;2,448.39;9,991,310,000
Nov 21, 2006;2,454.65;2,468.42;2,405.89;2,405.92;2,405.92;5,865,200,000
Nov 14, 2006;2,408.05;2,457.14;2,394.62;2,452.72;2,452.72;9,498,950,000
Nov 07, 2006;2,366.01;2,408.91;2,358.44;2,406.38;2,406.38;9,946,300,000
Oct 31, 2006;2,368.75;2,375.53;2,316.82;2,365.95;2,365.95;9,558,780,000
Oct 24, 2006;2,352.49;2,379.29;2,335.91;2,363.77;2,363.77;10,290,330,000
Oct 17, 2006;2,354.07;2,364.20;2,324.43;2,355.56;2,355.56;10,002,940,000
Oct 10, 2006;2,314.12;2,368.11;2,292.29;2,363.84;2,363.84;9,524,070,000
Oct 03, 2006;2,233.01;2,317.42;2,224.21;2,311.77;2,311.77;9,205,920,000
Sep 26, 2006;2,247.72;2,273.30;2,235.68;2,237.60;2,237.60;9,436,790,000
Sep 19, 2006;2,239.86;2,261.47;2,202.93;2,249.07;2,249.07;9,718,370,000
Sep 12, 2006;2,174.61;2,247.47;2,174.61;2,235.75;2,235.75;10,065,190,000
Sep 05, 2006;2,192.94;2,207.55;2,147.44;2,173.25;2,173.25;8,528,230,000
Aug 29, 2006;2,161.96;2,198.58;2,145.22;2,193.16;2,193.16;6,226,770,000
Aug 22, 2006;2,145.31;2,164.22;2,122.65;2,160.70;2,160.70;7,033,850,000
Aug 15, 2006;2,092.49;2,168.11;2,089.60;2,147.75;2,147.75;9,147,230,000
Aug 08, 2006;2,079.52;2,097.76;2,048.22;2,069.04;2,069.04;8,597,470,000
Aug 01, 2006;2,080.34;2,119.01;2,052.75;2,072.50;2,072.50;8,497,800,000
Jul 25, 2006;2,060.38;2,098.24;2,052.02;2,091.47;2,091.47;9,492,680,000
Jul 18, 2006;2,043.18;2,086.07;2,012.78;2,061.84;2,061.84;10,575,830,000
Jul 11, 2006;2,110.42;2,129.47;2,027.11;2,037.72;2,037.72;9,054,900,000
Jul 04, 2006;2,174.69;2,190.43;2,109.18;2,116.93;2,116.93;6,493,720,000
Jun 27, 2006;2,134.58;2,190.44;2,090.78;2,190.43;2,190.43;8,791,910,000
Jun 20, 2006;2,110.92;2,152.56;2,103.77;2,133.67;2,133.67;8,079,100,000
Jun 13, 2006;2,089.88;2,147.91;2,065.11;2,110.42;2,110.42;10,995,860,000
Jun 06, 2006;2,174.28;2,184.44;2,091.32;2,091.32;2,091.32;10,593,970,000
