Date;Open;High;Low;Close*;Adj Close**;Volume
May 31, 2011;12,443.40;12,574.29;12,070.66;12,089.96;12,089.96;8,720,200
May 24, 2011;12,381.57;12,483.81;12,309.52;12,441.58;12,441.58;5,667,700
May 17, 2011;12,541.33;12,633.59;12,331.77;12,381.26;12,381.26;8,521,200
May 10, 2011;12,685.13;12,781.06;12,530.81;12,548.37;12,548.37;9,354,400
May 03, 2011;12,806.38;12,840.66;12,521.28;12,684.68;12,684.68;8,644,400
Apr 26, 2011;12,480.86;12,876.00;12,478.14;12,807.36;12,807.36;10,228,700
Apr 19, 2011;12,201.44;12,506.22;12,200.30;12,479.88;12,479.88;6,490,600
Apr 12, 2011;12,381.19;12,381.19;12,093.89;12,201.59;12,201.59;8,218,100
Apr 05, 2011;12,402.08;12,450.93;12,320.72;12,381.11;12,381.11;7,160,500
Mar 29, 2011;12,194.48;12,419.71;12,173.51;12,400.03;12,400.03;7,177,700
Mar 22, 2011;12,036.37;12,272.92;11,972.61;12,197.88;12,197.88;6,340,700
Mar 15, 2011;11,988.69;12,078.30;11,555.48;12,036.53;12,036.53;11,567,000
Mar 08, 2011;12,085.87;12,257.82;11,897.31;11,993.16;11,993.16;7,743,000
Mar 01, 2011;12,226.49;12,283.10;12,018.63;12,090.03;12,090.03;8,312,500
Feb 22, 2011;12,389.74;12,389.82;11,983.17;12,226.34;12,226.34;9,533,100
Feb 15, 2011;12,266.75;12,391.29;12,193.27;12,391.25;12,391.25;6,497,500
Feb 08, 2011;12,152.70;12,285.94;12,150.05;12,268.19;12,268.19;8,946,400
Feb 01, 2011;11,892.50;12,188.76;11,892.50;12,161.63;12,161.63;7,227,800
Jan 25, 2011;11,980.52;12,020.52;11,803.04;11,891.93;11,891.93;9,487,900
Jan 18, 2011;11,783.82;11,982.94;11,744.77;11,980.52;11,980.52;9,839,200
Jan 11, 2011;11,638.51;11,794.15;11,635.48;11,787.38;11,787.38;6,648,300
Jan 04, 2011;11,670.90;11,742.68;11,573.87;11,637.45;11,637.45;8,807,600
Dec 28, 2010;11,554.80;11,711.47;11,530.32;11,670.75;11,670.75;5,654,700
Dec 21, 2010;11,478.36;11,580.84;11,478.29;11,555.03;11,555.03;4,191,200
Dec 14, 2010;11,429.24;11,519.04;11,421.30;11,478.13;11,478.13;9,862,300
Dec 07, 2010;11,363.85;11,480.03;11,327.49;11,428.56;11,428.56;7,992,100
Nov 30, 2010;11,049.72;11,392.08;10,942.98;11,362.19;11,362.19;9,200,600
Nov 23, 2010;11,177.60;11,195.99;10,929.28;11,052.49;11,052.49;5,510,300
Nov 16, 2010;11,194.70;11,206.17;10,978.93;11,178.58;11,178.58;9,588,400
Nov 09, 2010;11,403.59;11,421.14;11,143.84;11,201.97;11,201.97;9,960,500
Nov 02, 2010;11,125.22;11,451.53;11,097.37;11,406.84;11,406.84;9,183,100
Oct 26, 2010;11,163.14;11,244.27;11,020.82;11,124.62;11,124.62;8,221,500
Oct 19, 2010;11,139.60;11,247.60;10,917.62;11,164.05;11,164.05;9,185,200
Oct 12, 2010;11,010.79;11,159.05;10,913.84;11,143.69;11,143.69;10,857,400
Oct 05, 2010;10,752.78;11,032.17;10,752.63;11,010.34;11,010.34;7,887,100
Sep 28, 2010;10,809.17;10,948.88;10,711.12;10,751.27;10,751.27;8,627,400
Sep 21, 2010;10,753.39;10,873.20;10,640.92;10,812.04;10,812.04;8,353,400
Sep 14, 2010;10,544.73;10,774.13;10,480.78;10,753.62;10,753.62;10,544,800
Sep 07, 2010;10,446.80;10,567.59;10,332.40;10,544.13;10,544.13;8,104,300
Aug 31, 2010;10,006.42;10,451.15;9,941.84;10,447.93;10,447.93;7,796,600
Aug 24, 2010;10,173.05;10,173.05;9,936.62;10,009.73;10,009.73;9,421,400
Aug 17, 2010;10,297.63;10,480.44;10,147.24;10,174.41;10,174.41;10,117,900
Aug 10, 2010;10,696.63;10,700.71;10,209.53;10,302.01;10,302.01;9,415,100
Aug 03, 2010;10,673.92;10,719.94;10,515.37;10,698.75;10,698.75;7,990,500
Jul 27, 2010;10,525.28;10,692.20;10,347.50;10,674.38;10,674.38;9,205,300
Jul 20, 2010;10,151.48;10,526.79;10,007.76;10,525.43;10,525.43;9,793,500
Jul 13, 2010;10,217.55;10,407.82;10,073.68;10,154.43;10,154.43;11,096,000
Jul 06, 2010;9,686.48;10,220.28;9,659.01;10,216.27;10,216.27;9,390,900
Jun 29, 2010;10,135.72;10,135.80;9,614.32;9,686.48;9,686.48;9,879,800
Jun 22, 2010;10,441.95;10,493.57;10,081.08;10,138.52;10,138.52;12,138,900
Jun 15, 2010;10,192.40;10,594.16;10,192.40;10,442.41;10,442.41;10,531,400
Jun 08, 2010;9,812.94;10,328.67;9,757.55;10,190.89;10,190.89;10,699,000
Jun 01, 2010;10,133.94;10,315.21;9,810.30;9,816.49;9,816.49;10,791,600
May 25, 2010;10,061.43;10,264.20;9,774.48;10,136.63;10,136.63;11,415,300
May 18, 2010;10,625.45;10,718.86;9,918.82;10,066.57;10,066.57;15,227,100
May 11, 2010;10,780.00;10,920.27;10,436.06;10,625.83;10,625.83;11,004,700
May 04, 2010;11,149.48;11,149.48;9,869.62;10,785.14;10,785.14;16,629,000
Apr 27, 2010;11,203.67;11,218.86;10,965.38;11,151.83;11,151.83;11,276,800
Apr 20, 2010;11,093.11;11,258.01;11,016.40;11,205.03;11,205.03;9,780,500
Apr 13, 2010;11,006.72;11,154.55;10,947.77;11,092.05;11,092.05;12,003,900
Apr 06, 2010;10,972.49;11,029.77;10,844.09;11,005.97;11,005.97;8,105,100
Mar 30, 2010;10,895.02;10,988.06;10,832.83;10,973.55;10,973.55;6,448,700
Mar 23, 2010;10,787.18;10,955.48;10,784.76;10,895.86;10,895.86;8,972,400
Mar 16, 2010;10,642.53;10,819.90;10,621.90;10,785.89;10,785.89;11,662,700
Mar 09, 2010;10,552.24;10,644.95;10,507.17;10,642.15;10,642.15;8,831,400
Mar 02, 2010;10,404.16;10,587.74;10,376.58;10,552.52;10,552.52;9,222,600
Feb 23, 2010;10,383.16;10,413.99;10,185.83;10,403.79;10,403.79;10,706,100
Feb 16, 2010;10,100.81;10,438.55;10,100.81;10,383.38;10,383.38;10,136,700
Feb 09, 2010;9,910.28;10,161.57;9,910.06;10,099.14;10,099.14;9,057,900
Feb 02, 2010;10,186.13;10,314.84;9,835.09;9,908.39;9,908.39;12,649,100
Jan 26, 2010;10,195.35;10,285.13;10,043.75;10,185.53;10,185.53;12,348,500
Jan 19, 2010;10,608.37;10,729.89;10,157.64;10,196.86;10,196.86;12,386,600
Jan 12, 2010;10,662.86;10,723.77;10,561.06;10,609.65;10,609.65;10,231,100
Jan 05, 2010;10,584.56;10,676.23;10,505.21;10,663.99;10,663.99;9,467,300
Dec 29, 2009;10,547.83;10,604.97;10,423.13;10,583.96;10,583.96;5,207,700
Dec 22, 2009;10,414.67;10,551.61;10,414.59;10,547.08;10,547.08;4,022,200
Dec 15, 2009;10,499.31;10,509.97;10,263.90;10,414.14;10,414.14;12,392,800
Dec 08, 2009;10,385.42;10,514.66;10,235.63;10,501.05;10,501.05;9,406,200
Dec 01, 2009;10,343.82;10,516.70;10,311.81;10,390.11;10,390.11;12,509,300
Nov 24, 2009;10,451.25;10,481.48;10,231.25;10,344.84;10,344.84;6,477,000
Nov 17, 2009;10,404.77;10,495.61;10,256.11;10,450.95;10,450.95;9,336,900
Nov 10, 2009;10,223.01;10,434.24;10,171.24;10,406.96;10,406.96;9,145,300
Nov 03, 2009;9,787.47;10,228.23;9,703.89;10,226.94;10,226.94;10,751,700
Oct 27, 2009;9,868.34;9,969.91;9,678.95;9,789.44;9,789.44;13,138,200
Oct 20, 2009;10,092.42;10,119.47;9,849.45;9,867.96;9,867.96;12,731,700
Oct 13, 2009;9,883.98;10,117.96;9,815.06;10,092.19;10,092.19;12,428,100
Oct 06, 2009;9,601.26;9,931.82;9,601.26;9,885.80;9,885.80;9,032,200
Sep 29, 2009;9,789.74;9,834.48;9,430.08;9,599.75;9,599.75;10,829,800
Sep 22, 2009;9,779.61;9,917.99;9,641.01;9,789.36;9,789.36;9,829,700
Sep 15, 2009;9,626.42;9,854.58;9,580.93;9,778.86;9,778.86;12,885,300
Sep 08, 2009;9,440.13;9,649.85;9,439.98;9,626.80;9,626.80;10,205,600
Sep 01, 2009;9,492.32;9,557.95;9,252.93;9,441.27;9,441.27;7,640,300
Aug 25, 2009;9,509.21;9,630.20;9,436.13;9,496.28;9,496.28;8,999,000
Aug 18, 2009;9,134.36;9,587.73;9,131.94;9,509.28;9,509.28;9,713,000
Aug 11, 2009;9,334.33;9,424.11;9,116.52;9,135.34;9,135.34;8,943,000
Aug 04, 2009;9,285.05;9,437.71;9,206.45;9,337.95;9,337.95;10,550,200
Jul 28, 2009;9,106.92;9,298.43;9,007.47;9,286.56;9,286.56;11,084,500
Jul 21, 2009;8,848.15;9,123.40;8,811.27;9,108.51;9,108.51;10,838,200
Jul 14, 2009;8,331.37;8,854.80;8,285.20;8,848.15;8,848.15;12,258,900
Jul 07, 2009;8,324.95;8,331.68;8,087.19;8,331.68;8,331.68;11,565,700
Jun 30, 2009;8,528.93;8,580.47;8,205.99;8,324.87;8,324.87;7,826,400
Jun 23, 2009;8,340.44;8,533.23;8,259.43;8,529.38;8,529.38;11,732,400
Jun 16, 2009;8,612.44;8,643.65;8,334.55;8,339.01;8,339.01;15,185,600
Jun 09, 2009;8,764.83;8,877.93;8,577.90;8,612.13;8,612.13;10,519,900
Jun 02, 2009;8,721.60;8,839.40;8,598.38;8,764.49;8,764.49;11,921,200
May 26, 2009;8,277.32;8,760.70;8,226.90;8,721.44;8,721.44;16,082,200
May 19, 2009;8,502.48;8,591.93;8,221.01;8,277.32;8,277.32;12,928,200
May 12, 2009;8,419.17;8,517.46;8,230.17;8,504.08;8,504.08;15,926,700
May 05, 2009;8,425.55;8,587.55;8,358.00;8,418.77;8,418.77;20,036,600
Apr 28, 2009;8,023.56;8,434.86;7,938.98;8,426.74;8,426.74;15,083,000
Apr 21, 2009;7,841.73;8,127.50;7,791.95;8,025.00;8,025.00;18,240,100
Apr 14, 2009;8,057.41;8,190.66;7,840.45;7,841.73;7,841.73;22,770,900
Apr 07, 2009;7,968.92;8,113.41;7,750.85;8,057.81;8,057.81;14,185,800
Mar 31, 2009;7,523.77;8,075.73;7,483.87;7,975.85;7,975.85;17,596,100
Mar 24, 2009;7,773.47;7,931.33;7,437.59;7,522.02;7,522.02;19,379,300
Mar 17, 2009;7,218.00;7,780.72;7,172.05;7,775.86;7,775.86;27,244,600
Mar 10, 2009;6,547.01;7,392.91;6,546.61;7,216.97;7,216.97;27,191,200
Mar 03, 2009;6,764.81;6,979.22;6,469.95;6,547.05;6,547.05;22,110,400
Feb 24, 2009;7,115.34;7,404.94;6,755.17;6,763.29;6,763.29;24,762,000
Feb 17, 2009;7,845.63;7,845.63;7,105.94;7,114.78;7,114.78;18,936,000
Feb 10, 2009;8,269.36;8,269.44;7,693.98;7,850.41;7,850.41;13,040,900
Feb 03, 2009;7,936.99;8,315.07;7,845.31;8,270.87;8,270.87;17,352,500
Jan 27, 2009;8,117.39;8,405.87;7,867.37;7,936.75;7,936.75;14,501,900
Jan 20, 2009;8,279.63;8,291.98;7,909.03;8,116.03;8,116.03;19,365,100
Jan 13, 2009;8,474.61;8,522.08;7,995.13;8,281.22;8,281.22;15,351,200
Jan 06, 2009;8,954.57;9,088.06;8,421.08;8,473.97;8,473.97;11,865,900
Dec 30, 2008;8,487.51;9,065.28;8,487.51;8,952.89;8,952.89;8,367,800
Dec 23, 2008;8,518.65;8,604.12;8,364.06;8,483.93;8,483.93;4,820,600
Dec 16, 2008;8,565.65;8,961.26;8,372.02;8,519.69;8,519.69;16,117,700
Dec 09, 2008;8,934.10;8,934.10;8,347.81;8,564.53;8,564.53;13,092,900
Dec 02, 2008;8,153.75;9,026.41;8,118.50;8,934.18;8,934.18;15,884,200
Nov 25, 2008;8,445.14;8,831.35;8,141.36;8,149.09;8,149.09;11,344,600
Nov 18, 2008;8,273.34;8,599.02;7,449.38;8,443.39;8,443.39;23,058,900
Nov 11, 2008;8,864.32;8,923.18;7,965.42;8,273.58;8,273.58;16,311,200
Nov 04, 2008;9,323.89;9,653.95;8,637.17;8,870.54;8,870.54;13,314,500
Oct 28, 2008;8,178.72;9,454.36;8,174.73;9,319.83;9,319.83;14,475,200
Oct 21, 2008;9,262.80;9,284.55;8,143.59;8,175.77;8,175.77;15,376,000
Oct 14, 2008;9,388.97;9,794.37;8,197.67;9,265.43;9,265.43;18,115,400
Oct 07, 2008;9,955.42;10,124.03;7,882.51;9,387.61;9,387.61;23,527,400
Sep 30, 2008;10,371.58;10,882.52;9,525.32;9,955.50;9,955.50;16,629,200
Sep 23, 2008;11,015.69;11,168.06;10,365.45;10,365.45;10,365.45;12,251,400
Sep 16, 2008;10,905.62;11,483.05;10,459.44;11,015.69;11,015.69;23,143,400
Sep 09, 2008;11,514.73;11,577.50;10,917.51;10,917.51;10,917.51;13,912,400
Sep 02, 2008;11,545.63;11,790.17;11,037.85;11,510.74;11,510.74;10,518,400
Aug 26, 2008;11,383.56;11,715.18;11,340.41;11,543.96;11,543.96;5,564,400
